Platelet_Count,White_Blood_Cells,Lymphocytes,Monocytes,Neutrophils,INR,aPTT,age
191.25991290396516,15.839799449919779,9.469504927801971,6.261230804492322,78.83777217510887,1.7952097180838873,40.85198258079303,65.62720605088242
116.55286023247407,11.939494270384925,11.345211808313927,5.446178170294937,17.29961733446,1.2940623832394211,19.49141220257231,15.323246011924196
