aPTT,INR,Lymphocytes,Monocytes,Neutrophils,White_Blood_Cells,Platelet_Count,age
39.91537847970009,1.8437026401850523,1.2432684773071707,0.8262118361649518,12.43288842306772,15.492932918561062,209.30390044115666,65.72297997926138
20.020797209853686,1.6310457297630816,3.832659856847395,1.785453935758263,8.98118553239333,11.576688774358113,131.18486051049376,14.917291947006506
