0.55127037,-0.20905986
0.11374538,-0.15559173
0.3567168,0.3522781
0.70184094,-0.17357406
0.31176472,0.045403592
-0.2439731,0.78496474
0.41749185,-0.42551357
0.77521414,-0.24967566
0.49647677,-0.65290064
0.4682231,-0.28715223
1.047383,-0.3383119
0.05779058,-0.817035
-0.5337451,0.40427315
-0.09768498,0.050095327
-0.30380398,0.5204103
-0.35976383,0.42249867
0.38766456,0.15920651
0.92942137,-0.1730746
0.5245967,0.03417568
0.58432657,-0.14962476
-0.38593787,0.66984695
-0.020029735,0.0149509385
0.46808887,-0.03539186
-0.013580736,0.60109186
0.34808916,0.034776606
0.36114645,0.028361514
-0.19189996,0.6032246
0.26489735,-0.2702526
-0.19958973,0.64376086
0.41042858,-0.35171282
-0.1901933,0.923476
-0.43610853,0.38377154
-0.043819364,0.5581199
-0.19494349,0.5435001
0.18329588,0.5193806
0.44078827,0.015550561
0.8037347,-0.15759951
-0.55376905,0.73135686
-0.14194855,0.39206162
0.55068505,-0.4295823
0.017138902,0.47183496
-0.298267,0.23964292
0.30603352,-0.46701056
0.8464855,-0.26244515
-0.58996373,0.4310218
0.36675903,-0.0040416047
-0.32295513,0.24097112
-0.428773,0.5557694
0.2499937,0.0800638
-0.5104269,0.46971446
-0.37830925,0.37623817
0.68749136,-0.27970678
0.36919698,-0.25289834
0.24637192,-0.07638102
-0.113906324,0.609363
0.30146897,-0.16384614
-0.086500704,0.6880918
0.46734694,-0.5409925
0.032009427,0.80174166
-0.32240477,0.5616759
-0.10124636,0.1295569
-0.05015051,0.14759177
0.4658559,-0.17285049
-0.24421906,0.28371623
0.25283077,0.0743819
-0.39940596,0.3086987
-0.13488056,0.3106089
0.6250623,-0.18365282
-0.2966307,0.021991737
0.55913365,-0.1946007
0.06555337,0.04305791
0.36674803,0.102305
0.042595062,-0.05337157
-0.35952118,0.35719556
0.6915449,-0.15738279
0.19118357,0.08665865
-0.35397714,0.41783208
-0.41134822,0.38732815
0.6013513,-0.21957174
0.524164,-0.5244785
0.15942365,-0.29934257
0.14099777,0.52142894
-0.046278622,0.2415162
0.8091239,-0.4447298
0.20201927,0.075076684
0.81707984,-0.2580009
-0.045082267,0.7432113
-0.29316467,-0.08495223
-0.3419723,0.31050283
0.39397222,-0.05358576
-0.29668146,0.12690204
-0.042515483,0.46417683
0.49725014,-0.4000216
0.6266488,-0.48939806
-0.26569432,0.25808764
0.025265414,0.23000887
-0.3333092,0.65175074
0.75250506,-0.25866514
-0.2710027,0.32609063
-0.11097127,0.5365518
0.38259846,-0.42120987
-0.46639806,0.16615182
0.41489464,-0.25271648
0.7210385,-0.037638746
0.30900297,-0.39733827
-0.17468944,0.27623215
-0.13717818,0.33039427
0.7646175,-0.3950377
0.5099917,-0.40903956
-0.23622674,0.7991622
-0.043819364,0.5581199
-0.14703894,0.51839477
-0.23754561,0.34379
0.0040238537,0.6958497
-0.39727348,0.4007625
0.1159718,0.12094135
-0.06313214,0.41706187
0.5074606,-0.24732333
-0.4215421,0.16676337
0.27043796,0.0038370565
-0.31643623,0.34299725
0.6843352,-0.28680602
0.59340614,-0.26924074
0.8226049,0.016109176
0.16465989,0.09187865
-0.3333092,0.65175074
0.38095433,-0.38606942
0.31415752,0.007035382
0.10182543,0.16057365
0.17194155,0.2541952
-0.123137295,0.7046756
0.25909752,0.1103046
0.027057055,-0.03991478
0.55325073,-0.5660101
0.24507877,-0.04507316
-0.19144338,0.21730357
0.27358833,0.17813408
0.5801136,0.0055605993
-0.3442382,0.4049704
0.18380094,0.039705276
0.19506973,0.052323684
0.076260835,0.20780757
0.38858923,-0.25313827
-0.08927488,0.27147618
-0.42339242,0.23255253
0.6764764,0.04389245
-0.54378897,0.24438167
0.25389254,0.21347058
0.3283891,0.0074695274
0.34808916,0.034776606
-0.26314217,0.503462
0.02932586,0.40569225
0.74731666,0.041055687
-0.04087573,0.006970711
0.6290654,-0.14703757
-0.14703894,0.51839477
-0.05221164,0.55236876
-0.43406743,0.38559282
0.31755048,-0.64551336
0.33865994,0.0598908
0.396542,-0.2142052
-0.3218547,0.34741905
-0.5169966,0.22342044
-0.15802918,0.0209058
0.11208713,0.38445157
0.6572291,-0.36300248
0.53608996,0.022725381
0.056108538,0.51268095
0.16133443,-5.2444637e-05
0.52245736,-0.25178176
-0.347861,0.3991977
0.6100432,0.09715361
0.2755875,-0.43824142
-0.3742547,0.21739084
0.06330639,0.14723542
-0.588991,0.31757015
0.13671757,-0.12980717
0.104369745,0.34045535
-0.2906592,0.41929436
-0.41247988,0.61438626
0.60900897,-0.2965117
-0.3214652,0.54210186
-0.1443929,-0.00021287054
-0.100391805,0.672195
0.5917866,-0.028615244
0.08210391,0.33001608
-0.4062546,0.6439927
-0.075710624,0.29994863
0.67473257,-0.08046954
-0.4452666,0.19805014
-0.19958973,0.64376086
-0.2791182,0.39660868
0.6356351,-0.11959531
-0.18746686,0.58129674
-0.250189,0.47745603
-0.28947073,0.62950534
0.74472505,-0.017355017
0.61299247,-0.20621821
-0.21322778,0.5513525
0.30038851,-0.3465168
0.33240217,0.102416076
0.33865994,0.0598908
0.6340048,-0.13737935
0.25398013,-0.2544347
0.13670093,-0.101465754
0.43326777,-0.48299474
0.6761969,0.2536295
-0.17470497,0.60065037
0.4173132,-0.32740155
0.042885233,0.26622805
-0.32364053,0.5449306
-0.41742274,0.38304067
0.39552054,0.23933017
-0.4449457,0.34323853
-0.009164982,0.054196753
0.93545645,-0.061988167
-0.19025607,0.29776767
0.5510941,-0.59010875
0.80171466,-0.08232423
0.39815828,-0.06400912
-0.48845643,0.2983631
0.13621,0.3804437
-0.3623315,0.43073142
0.23710388,-0.5294724
-0.3214652,0.54210186
-0.028544124,0.5790544
-0.056092855,0.6236489
-0.42914867,0.22848588
0.46480268,-0.4865986
0.50329787,-0.30496213
0.38430595,-0.07072597
-0.14007573,0.29507446
0.523329,-0.49621713
0.27548552,0.2570755
0.5212227,-0.28952467
0.5498592,-0.22517174
0.15439291,0.092948355
-0.21617693,0.5823137
0.23373449,-0.058020256
-0.46639806,0.16615182
0.843009,-0.51822704
-0.37830925,0.37623817
-0.25160426,0.47480643
0.30660036,-0.34320533
-0.42817238,0.20802444
0.1682629,-0.14065355
-0.40288848,0.46287102
0.22200778,0.20588526
-0.16722947,0.11302728
0.34209633,-0.5104529
-0.07692653,0.32801586
-0.22181612,0.62068886
0.3620308,0.565389
-0.4215421,0.16676337
0.48368818,-0.50741524
0.72747475,-0.0810005
-0.27379388,0.52838206
0.3917258,-0.007364057
0.680134,-0.22661912
0.59336215,-0.41147846
-0.029273685,0.74466234
0.11544375,0.4069153
-0.29873294,0.60088485
0.7488639,-0.060216717
-0.3934539,0.43310863
-0.38568506,0.08234859
0.19274023,-0.19163
0.030598063,0.19468823
0.43509093,-0.36182463
-0.2519887,0.34980434
-0.18250246,0.6072783
0.14782575,-0.055870913
0.2948994,-0.17692125
0.59942216,-0.20067468
0.16139159,0.2902751
-0.52671325,0.6399069
-0.36602163,0.2279787
-0.42111486,0.60312307
0.06968063,0.13978945
-0.24645871,0.52548915
-0.0869095,0.2697999
-0.18405682,0.20985141
-0.3045293,0.5314112
0.59098786,-0.5045152
0.18865797,0.050374605
0.3719486,-0.056558125
0.7159797,-0.28867853
-0.28270584,0.55096
0.68369657,-0.46685338
-0.38568506,0.08234859
0.6766727,-0.54230255
0.36871022,0.045159973
0.076260835,0.20780757
-0.11095637,0.62595826
0.45415312,-0.18494639
0.012931529,0.24399981
0.660927,-0.15785092
-0.056092855,0.6236489
0.3001272,-0.031591423
-0.16006745,0.6537172
0.6480404,0.09062035
0.30201098,-0.21535596
0.7164325,-0.6587879
-0.6556456,0.35181785
-0.38847348,0.27500296
-0.13302314,0.3081035
0.4759838,0.07160074
-0.07942809,0.12975872
0.854748,-0.078527264
0.8520611,-0.45892197
-0.18738465,0.47269344
0.7614845,0.07596124
0.41701168,-0.104398064
-0.2813351,0.17264134
-0.23652089,0.7280916
0.41757417,-0.4544527
-0.31953895,0.53373075
-0.34416533,0.40155745
-0.3695131,0.58661866
-0.17135683,0.42098698
0.30410957,-0.5451134
-0.44896698,0.45596746
0.7114242,0.052865572
-0.293994,0.52068526
0.35110232,0.03888596
-0.028554987,0.20257837
-0.1565302,0.49896723
0.54365915,-0.6454707
0.53444195,-0.34698242
0.02366801,0.20320043
0.03540394,0.26633605
-0.21394248,0.3544121
0.84576124,-0.27978957
-0.588991,0.31757015
0.86390144,-0.090905
-0.21115169,0.36045367
-0.4408138,0.31192672
0.75576764,-0.18761164
0.054334465,-0.0538423
0.33935282,0.37420744
0.34907225,0.25727198
0.6672291,-0.2024824
0.9071919,-0.31488496
-0.034384664,0.6476278
-0.20856069,0.037301786
-0.09789479,0.43519765
0.22930104,-0.025425516
0.13208231,0.12295339
0.11515182,0.24393208
0.23441786,0.065727785
-0.11190817,0.50985074
0.1698241,0.11180661
-0.25535452,0.4622261
0.46929732,0.0215872
-0.07623446,0.39216924
0.47489548,-0.26374167
0.719107,0.11270867
0.54190236,-0.2513768
-0.20759496,0.15604132
0.2671994,-0.19360518
-0.12107599,0.6238273
0.42474872,-0.3235981
0.42993143,-0.05718758
0.022687886,0.14417219
-0.32295513,0.24097112
-0.0047202073,0.22180915
0.36755663,-0.38031107
0.41846275,-0.13342416
0.36540753,-0.24785465
-0.35120267,0.010941394
-0.4406175,0.5019819
0.55698794,-0.23715776
0.056500573,0.17379186
-0.34956753,0.5989266
0.648371,-0.2769889
-0.3520312,0.26055312
0.86176854,-0.0359089
-0.54900867,0.26910305
0.6876069,-0.24295169
-0.041285004,0.110706925
-0.17785943,0.5574468
0.43280813,-0.17539251
0.3807685,-0.21071756
0.5382131,-0.53285056
-0.43610853,0.38377154
0.69608885,0.108784504
-0.29158196,0.6165112
-0.22527185,0.19300851
0.6433754,-0.23097473
0.11223985,0.21625215
0.0063237958,0.2569412
0.61229235,-0.34210023
0.83334833,-0.15721732
-0.58996373,0.4310218
-0.17634596,0.15492427
-0.29503462,0.36440217
-0.3836083,0.10954768
-0.22527185,0.19300851
0.35457456,0.18540823
-0.19906878,0.53155977
0.03004739,0.39122513
0.13415262,0.10591411
-0.11971706,0.4688611
0.24061207,0.02638685
0.3394038,-0.4189343
-0.23793411,-0.06820179
0.7926236,-0.588344
0.010820214,0.687159
0.8128107,-0.5844241
0.24557489,-0.004868455
0.5612081,-0.17726701
-0.15598407,-0.15334052
-0.39621443,0.57909834
0.72191626,-0.24101478
-0.15306544,0.35089266
0.2151243,0.20249406
-0.47811097,0.41642463
0.46830022,-0.49699897
