Lactate,pH,Anion Gap,Bicarbonate,Calcium,Chloride,Glucose,Potassium
3.2283424329098036,7.330626935427259,17.61118532758446,22.5957631681171,8.214149039402626,102.15643558850792,2.1326959003986774,4.5300100035453585
2.339499446394647,0.11142666974920644,4.948740840964179,5.5284929372708325,1.0988216330902676,7.894331822981072,0.20023290567437033,0.987376681609626
